id,name,address,map_link,latitude,longitude,rating,open_hours,website,phone
261,Cơm Gà,"09 Đinh Gia Trinh, Hoà Xuân, Cẩm Lệ Da Nang 55000 Da Nang",https://www.bing.com/maps?cp=16.010372161865234%7E108.21652221679688&lvl=17.0&q=C%C6%A1m%20G%C3%A0%20%2C%2009%20%C4%90inh%20Gia%20Trinh%2C%20Ho%C3%A0%20Xu%C3%A2n%2C%20C%E1%BA%A9m%20L%E1%BB%87%20Da%20Nang%2055000%20Da%20Nang,16.01037216,108.2165222,5.0,Open · Closes 9 PM,,090 567 14 89
262,Tai Bac Thai,"99 Lethanh Nghi, Hoa Cuong Bac Ward, Hòa Cường Bắc Đà Nẵng City",https://www.bing.com/maps?cp=16.012359619140625%7E108.2387924194336&lvl=17.0&q=Tai%20Bac%20Thai%20%2C%2099%20Lethanh%20Nghi%2C%20Hoa%20Cuong%20Bac%20Ward%2C%20H%C3%B2a%20C%C6%B0%E1%BB%9Dng%20B%E1%BA%AFc%20%C4%90%C3%A0%20N%E1%BA%B5ng%20City,16.01235962,108.2387924,,,,094 670 57 77
263,Hải Sản Biển Quê,"Ngã Tư, Mai Chí Thọ Phan Triêm, Hoà Xuân, Cẩm Lệ, Đà Nẵng 550000, Việt Nam",https://www.bing.com/maps?cp=16.00225067138672%7E108.22627258300781&lvl=17.0&q=H%E1%BA%A3i%20S%E1%BA%A3n%20Bi%E1%BB%83n%20Qu%C3%AA%20%2C%20Ng%C3%A3%20T%C6%B0%2C%20Mai%20Ch%C3%AD%20Th%E1%BB%8D%20Phan%20Tri%C3%AAm%2C%20Ho%C3%A0%20Xu%C3%A2n%2C%20C%E1%BA%A9m%20L%E1%BB%87%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vi%E1%BB%87t%20Nam,16.00225067,108.2262726,,,https://www.facebook.com/profile.php?id=100085954631255,
264,gió biển cơm gia đình,358 Võ Nguyên Giáp Phường Mỹ An - Ngũ Hành Sơnẵng Đối Diện Ngã 3 Da Nang 550000 Đường,https://www.bing.com/maps?cp=16.028095245361328%7E108.2549819946289&lvl=17.0&q=gi%C3%B3%20bi%E1%BB%83n%20c%C6%A1m%20gia%20%C4%91%C3%ACnh%20%2C%20358%20V%C3%B5%20Nguy%C3%AAn%20Gi%C3%A1p%20Ph%C6%B0%E1%BB%9Dng%20M%E1%BB%B9%20An%20-%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%E1%BA%B5ng%20%C4%90%E1%BB%91i%20Di%E1%BB%87n%20Ng%C3%A3%203%20Da%20Nang%20550000%20%C4%90%C6%B0%E1%BB%9Dng,16.02809525,108.254982,,Open · Closes 10:30 PM,,098 680 74 44
265,LE Comptoir,"16 Chế Lan Viên, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng Da Nang 550000 ベトナム",https://www.bing.com/maps?cp=16.042694091796875%7E108.24542999267578&lvl=17.0&q=LE%20Comptoir%20%2C%2016%20Ch%E1%BA%BF%20Lan%20Vi%C3%AAn%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20An%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20%E3%83%99%E3%83%88%E3%83%8A%E3%83%A0,16.04269409,108.24543,5.0,Closed · Opens 5 PM,https://lecomptoirdng.com/,0708 040 560
266,Kim & Jang Jumak Restaurant,"18 Lane 35, Dinh Thon Street, My Dinh 1 Ward, Mỹ Đình 1 Đà Nẵng City",https://www.bing.com/maps?cp=15.987332344055176%7E108.27108001708984&lvl=17.0&q=Kim%20%26%20Jang%20Jumak%20Restaurant%20%2C%2018%20Lane%2035%2C%20Dinh%20Thon%20Street%2C%20My%20Dinh%201%20Ward%2C%20M%E1%BB%B9%20%C4%90%C3%ACnh%201%20%C4%90%C3%A0%20N%E1%BA%B5ng%20City,15.98733234,108.27108,,,,0777 307 031
267,Hanatei Restaurant,01-03 Dong Da Da Nang 550000,https://www.bing.com/maps?cp=16.022510528564453%7E108.21116638183594&lvl=17.0&q=Hanatei%20Restaurant%20%2C%2001-03%20Dong%20Da%20Da%20Nang%20550000,16.02251053,108.2111664,,Closed · Opens 11 AM,https://www.grandvriocitydanang.com/,
268,Thong Gia Restaurant,432 Đường Thăng Long Khuê Trung 50218 Đà Nẵng,https://www.bing.com/maps?cp=16.0122127532959%7E108.20774841308594&lvl=17.0&q=Thong%20Gia%20Restaurant%20%2C%20432%20%C4%90%C6%B0%E1%BB%9Dng%20Th%C4%83ng%20Long%20Khu%C3%AA%20Trung%2050218%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.01221275,108.2077484,,,https://thonggia.com/,094 577 77 77
269,Thịt Xiêng Nướng Cô Hạnh Tuyên Sơn Đà Nẵng,"65 Nguyễn Lộ Trạch, Hoà Cường Nam, Hải Châu, Đà Nẵng, Việt Nam",https://www.bing.com/maps?cp=16.032533645629883%7E108.22840118408203&lvl=17.0&q=Th%E1%BB%8Bt%20Xi%C3%AAng%20N%C6%B0%E1%BB%9Bng%20C%C3%B4%20H%E1%BA%A1nh%20Tuy%C3%AAn%20S%C6%A1n%20%C4%90%C3%A0%20N%E1%BA%B5ng%20%2C%2065%20Nguy%E1%BB%85n%20L%E1%BB%99%20Tr%E1%BA%A1ch%2C%20Ho%C3%A0%20C%C6%B0%E1%BB%9Dng%20Nam%2C%20H%E1%BA%A3i%20Ch%C3%A2u%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%2C%20Vi%E1%BB%87t%20Nam,16.03253365,108.2284012,,,https://www.foody.vn/da-nang/thit-nuong-tuyen-son-944586,
270,Quán Bún Chả Cá,107 Đường Trịnh Đình Thảo Quận Cẩm Lệ 50708,https://www.bing.com/maps?cp=16.025402069091797%7E108.21109008789062&lvl=17.0&q=Qu%C3%A1n%20B%C3%BAn%20Ch%E1%BA%A3%20C%C3%A1%20%2C%20107%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BB%8Bnh%20%C4%90%C3%ACnh%20Th%E1%BA%A3o%20Qu%E1%BA%ADn%20C%E1%BA%A9m%20L%E1%BB%87%2050708,16.02540207,108.2110901,,,https://www.facebook.com/bunbohueancuu.huongvicodo/,0796 661 234
271,CÔNG TY CỔ PHẦN ĐẦU TƯ BẤT ĐỘNG SẢN THAI THIÊN PHÚ,"237 Nguyễn Phước Lan, Hoà Xuân, Cẩm Lệ, Đà Nẵng, Việt Nam",https://www.bing.com/maps?cp=16.018999099731445%7E108.22993469238281&lvl=17.0&q=C%C3%94NG%20TY%20C%E1%BB%94%20PH%E1%BA%A6N%20%C4%90%E1%BA%A6U%20T%C6%AF%20B%E1%BA%A4T%20%C4%90%E1%BB%98NG%20S%E1%BA%A2N%20THAI%20THI%C3%8AN%20PH%C3%9A%20%2C%20237%20Nguy%E1%BB%85n%20Ph%C6%B0%E1%BB%9Bc%20Lan%2C%20Ho%C3%A0%20Xu%C3%A2n%2C%20C%E1%BA%A9m%20L%E1%BB%87%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%2C%20Vi%E1%BB%87t%20Nam,16.0189991,108.2299347,,,,
272,BÉ VÂN Quán,Đường Thăng Long Da Nang 051 Da Nang,https://www.bing.com/maps?cp=16.030052185058594%7E108.23011779785156&lvl=17.0&q=B%C3%89%20V%C3%82N%20Qu%C3%A1n%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Th%C4%83ng%20Long%20Da%20Nang%20051%20Da%20Nang,16.03005219,108.2301178,,,https://www.facebook.com/people/B%C3%89-V%C3%82N-Qu%C3%A1n/100066909136343/,090 586 42 12
273,Ôtrà - Khai Tâm,"101 Đường Xô Viết Nghệ Tĩnh, Khuê Trung, Cẩm lệ Da Nang 550000",https://www.bing.com/maps?cp=16.03173828125%7E108.21379089355469&lvl=17.0&q=%C3%94tr%C3%A0%20-%20Khai%20T%C3%A2m%20%2C%20101%20%C4%90%C6%B0%E1%BB%9Dng%20X%C3%B4%20Vi%E1%BA%BFt%20Ngh%E1%BB%87%20T%C4%A9nh%2C%20Khu%C3%AA%20Trung%2C%20C%E1%BA%A9m%20l%E1%BB%87%20Da%20Nang%20550000,16.03173828,108.2137909,,Open · Closes 10 PM,https://www.facebook.com/khaitamtra.danang/,0368 101 101
274,Dạ Bến Bờ,"313 Chương D., Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng, Việt Nam",https://www.bing.com/maps?cp=16.03681755065918%7E108.23762512207031&lvl=17.0&q=D%E1%BA%A1%20B%E1%BA%BFn%20B%E1%BB%9D%20%2C%20313%20Ch%C6%B0%C6%A1ng%20D.%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20An%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%2C%20Vi%E1%BB%87t%20Nam,16.03681755,108.2376251,,,https://www.foody.vn/da-nang/da-ben-bo-1-am-thuc-dong-que,
275,HẢI SẢN TƯƠI SỐNG,"91 Mai Anh Tuấn, Hòa Xuân Da Nang 1234567890 Đà Nẵng",https://www.bing.com/maps?cp=16.007131576538086%7E108.21356964111328&lvl=17.0&q=H%E1%BA%A2I%20S%E1%BA%A2N%20T%C6%AF%C6%A0I%20S%E1%BB%90NG%20%2C%2091%20Mai%20Anh%20Tu%E1%BA%A5n%2C%20H%C3%B2a%20Xu%C3%A2n%20Da%20Nang%201234567890%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.00713158,108.2135696,,,https://www.facebook.com/HaiSanQuocNhat/,090 502 75 28
276,"Lẩu Vi - Lẩu gà lá é, 630A Núi Thành Đà Nẵng",572 Đường Núi Thành Quận Hải Châu 50218,https://www.bing.com/maps?cp=16.031648635864258%7E108.22279357910156&lvl=17.0&q=L%E1%BA%A9u%20Vi%20-%20L%E1%BA%A9u%20g%C3%A0%20l%C3%A1%20%C3%A9%2C%20630A%20N%C3%BAi%20Th%C3%A0nh%20%C4%90%C3%A0%20N%E1%BA%B5ng%20%2C%20572%20%C4%90%C6%B0%E1%BB%9Dng%20N%C3%BAi%20Th%C3%A0nh%20Qu%E1%BA%ADn%20H%E1%BA%A3i%20Ch%C3%A2u%2050218,16.03164864,108.2227936,,,https://www.facebook.com/lauvi68/,0348 931 317
277,Thanh Hương Quán - Bún Hải Sản Chả mực,15 Đường Phan Đăng Lưu Quận Hải Châu 50217,https://www.bing.com/maps?cp=16.038158416748047%7E108.22091674804688&lvl=17.0&q=Thanh%20H%C6%B0%C6%A1ng%20Qu%C3%A1n%20-%20B%C3%BAn%20H%E1%BA%A3i%20S%E1%BA%A3n%20Ch%E1%BA%A3%20m%E1%BB%B1c%20%2C%2015%20%C4%90%C6%B0%E1%BB%9Dng%20Phan%20%C4%90%C4%83ng%20L%C6%B0u%20Qu%E1%BA%ADn%20H%E1%BA%A3i%20Ch%C3%A2u%2050217,16.03815842,108.2209167,,,https://www.facebook.com/thanhhuongquandanang/,091 561 36 88
278,Vũ Ni Quán,"124 Lương Nhữ Hộc, Khuê Trung, Hải Châu, Đà Nẵng 550000, Việt Nam",https://www.bing.com/maps?cp=16.03581428527832%7E108.21147155761719&lvl=17.0&q=V%C5%A9%20Ni%20Qu%C3%A1n%20%2C%20124%20L%C6%B0%C6%A1ng%20Nh%E1%BB%AF%20H%E1%BB%99c%2C%20Khu%C3%AA%20Trung%2C%20H%E1%BA%A3i%20Ch%C3%A2u%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vi%E1%BB%87t%20Nam,16.03581429,108.2114716,,,https://www.facebook.com/people/V%C5%A9-Ni-Qu%C3%A1n/100069370640096/,091 779 78 98
279,GoGi House,"Lô 1F-06 Tầng 1 TTTM Lotte Đà Nẵng, đường Nại Nam, Phường Hòa Cường Bắc, Quận Hải Châu,TP Đà Nẵng Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.03423309326172%7E108.22931671142578&lvl=17.0&q=GoGi%20House%20%2C%20L%C3%B4%201F-06%20T%E1%BA%A7ng%201%20TTTM%20Lotte%20%C4%90%C3%A0%20N%E1%BA%B5ng%2C%20%C4%91%C6%B0%E1%BB%9Dng%20N%E1%BA%A1i%20Nam%2C%20Ph%C6%B0%E1%BB%9Dng%20H%C3%B2a%20C%C6%B0%E1%BB%9Dng%20B%E1%BA%AFc%2C%20Qu%E1%BA%ADn%20H%E1%BA%A3i%20Ch%C3%A2u%2CTP%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20Da%20Nang,16.03423309,108.2293167,,,,0236 7300 539
280,Quán Cây Trúc,Đường Thành Thái Khuê Trung 50708 Đà Nẵng,https://www.bing.com/maps?cp=16.021190643310547%7E108.20928192138672&lvl=17.0&q=Qu%C3%A1n%20C%C3%A2y%20Tr%C3%BAc%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Th%C3%A0nh%20Th%C3%A1i%20Khu%C3%AA%20Trung%2050708%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.02119064,108.2092819,,,,
281,Thai Ngu Restaurant,"48 St. 2/9, Hai Chau Dist., Hải Châu 2 Đà Nẵng City",https://www.bing.com/maps?cp=16.031614303588867%7E108.22477722167969&lvl=17.0&q=Thai%20Ngu%20Restaurant%20%2C%2048%20St.%202%2F9%2C%20Hai%20Chau%20Dist.%2C%20H%E1%BA%A3i%20Ch%C3%A2u%202%20%C4%90%C3%A0%20N%E1%BA%B5ng%20City,16.0316143,108.2247772,,,,
282,Cù Lao Chàm,3 Đường Vũ Thành Năm Hòa Xuân 50707 Đà Nẵng,https://www.bing.com/maps?cp=16.01946449279785%7E108.23131561279297&lvl=17.0&q=C%C3%B9%20Lao%20Ch%C3%A0m%20%2C%203%20%C4%90%C6%B0%E1%BB%9Dng%20V%C5%A9%20Th%C3%A0nh%20N%C4%83m%20H%C3%B2a%20Xu%C3%A2n%2050707%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.01946449,108.2313156,,,https://baolongantourist.com/tour-hoi-an-cu-lao-cham-da-nang/,0773 399 919
283,Quán Hạnh Nhân,459 Núi Thành Da Nang 550000 Đà Nẵng,https://www.bing.com/maps?cp=16.036697387695312%7E108.22228240966797&lvl=17.0&q=Qu%C3%A1n%20H%E1%BA%A1nh%20Nh%C3%A2n%20%2C%20459%20N%C3%BAi%20Th%C3%A0nh%20Da%20Nang%20550000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03669739,108.2222824,,,https://www.facebook.com/hanhnhanquan459/,0825 417 369
284,Canadian Lobster,"380 Võ Hành Sơn, Q. Ngũ Hành Sơn Đà Nẵng I- Đà Nẵng",https://www.bing.com/maps?cp=16.039352416992188%7E108.24236297607422&lvl=17.0&q=Canadian%20Lobster%20%2C%20380%20V%C3%B5%20H%C3%A0nh%20S%C6%A1n%2C%20Q.%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20%C4%90%C3%A0%20N%E1%BA%B5ng%20I-%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03935242,108.242363,5.0,Opens in 27 mins,https://danangcanadian.modoo.at/,093 696 23 28
285,BENA Seafood,30 Tháng 04 Da Nang 084 Da Nang,https://www.bing.com/maps?cp=16.040729522705078%7E108.22052001953125&lvl=17.0&q=BENA%20Seafood%20%2C%2030%20Th%C3%A1ng%2004%20Da%20Nang%20084%20Da%20Nang,16.04072952,108.22052,,Closed · Opens 4 PM,,090 263 79 89
286,Nhà hàng Sơn Dương,"202 Đường Xô Viết Nghệ Tĩnh, Tp Đà Nẵng Da Nang 550000 Đà Nẵng",https://www.bing.com/maps?cp=16.032020568847656%7E108.215087890625&lvl=17.0&q=Nh%C3%A0%20h%C3%A0ng%20S%C6%A1n%20D%C6%B0%C6%A1ng%20%2C%20202%20%C4%90%C6%B0%E1%BB%9Dng%20X%C3%B4%20Vi%E1%BA%BFt%20Ngh%E1%BB%87%20T%C4%A9nh%2C%20Tp%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03202057,108.2150879,,,https://sonduongrestaurant.com/,090 652 26 64
287,Hạnh Quán - Cá nục nướng,119 Đường Xuân Thủy Quận Cẩm Lệ 50708,https://www.bing.com/maps?cp=16.02846336364746%7E108.2132797241211&lvl=17.0&q=H%E1%BA%A1nh%20Qu%C3%A1n%20-%20C%C3%A1%20n%E1%BB%A5c%20n%C6%B0%E1%BB%9Bng%20%2C%20119%20%C4%90%C6%B0%E1%BB%9Dng%20Xu%C3%A2n%20Th%E1%BB%A7y%20Qu%E1%BA%ADn%20C%E1%BA%A9m%20L%E1%BB%87%2050708,16.02846336,108.2132797,,Closed · Opens 2 PM,https://www.facebook.com/Canucnuongdanang/,090 280 09 23
288,Ngọc tako - Takoyaki,"k84/05 Nguyễn Phong sắc , Da Nang",https://www.bing.com/maps?cp=16.0303897857666%7E108.21125793457031&lvl=17.0&q=Ng%E1%BB%8Dc%20tako%20-%20Takoyaki%20%2C%20k84%2F05%20Nguy%E1%BB%85n%20Phong%20s%E1%BA%AFc%20%2C%20Da%20Nang,16.03038979,108.2112579,,,https://www.facebook.com/trahai7620/,090 548 60 83
289,Nhà Hàng Lê Gia 3,"250 Hàn Thuyên, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000, Vietnam Đà Nẵng 550000 Đà Nẵng",https://www.bing.com/maps?cp=16.038997650146484%7E108.21279907226562&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20L%C3%AA%20Gia%203%20%2C%20250%20H%C3%A0n%20Thuy%C3%AAn%2C%20Ho%C3%A0%20C%C6%B0%E1%BB%9Dng%20B%E1%BA%AFc%2C%20H%E1%BA%A3i%20Ch%C3%A2u%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vietnam%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03899765,108.2127991,,,https://legiaseafood.com/,0236 3649 099
290,Mỳ Quảng Quê Tôi,"2,Đường Trần Phước Thành Khuê Trung 50708 Đà Nẵng",https://www.bing.com/maps?cp=16.025943756103516%7E108.21106719970703&lvl=17.0&q=M%E1%BB%B3%20Qu%E1%BA%A3ng%20Qu%C3%AA%20T%C3%B4i%20%2C%202%2C%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20Ph%C6%B0%E1%BB%9Bc%20Th%C3%A0nh%20Khu%C3%AA%20Trung%2050708%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.02594376,108.2110672,,,,
291,Nhà Hàng Cội Nguồn 2,4 Đường 30 Tháng 4 Quận Hải Châu 50217,https://www.bing.com/maps?cp=16.04019546508789%7E108.21752166748047&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20C%E1%BB%99i%20Ngu%E1%BB%93n%202%20%2C%204%20%C4%90%C6%B0%E1%BB%9Dng%2030%20Th%C3%A1ng%204%20Qu%E1%BA%ADn%20H%E1%BA%A3i%20Ch%C3%A2u%2050217,16.04019547,108.2175217,,,https://www.facebook.com/pages/C%E1%BB%99i-Ngu%E1%BB%93n/233236830489706/,0236 3684 468
292,Quán Liên,"1,Đường Trần Phước Thành Cẩm Lệ Đà Nẵng",https://www.bing.com/maps?cp=16.024982452392578%7E108.21183013916016&lvl=17.0&q=Qu%C3%A1n%20Li%C3%AAn%20%2C%201%2C%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BA%A7n%20Ph%C6%B0%E1%BB%9Bc%20Th%C3%A0nh%20C%E1%BA%A9m%20L%E1%BB%87%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.02498245,108.2118301,,,,
293,Quán Cơm Bình Dân Mai Hoa,Đường Bình Hòa 9 Khuê Trung 50708 Đà Nẵng,https://www.bing.com/maps?cp=16.023496627807617%7E108.21508026123047&lvl=17.0&q=Qu%C3%A1n%20C%C6%A1m%20B%C3%ACnh%20D%C3%A2n%20Mai%20Hoa%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20B%C3%ACnh%20H%C3%B2a%209%20Khu%C3%AA%20Trung%2050708%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.02349663,108.2150803,,,,0392 229 292
294,Bánh Tráng Cuốn Thịt Heo Mậu,"35 Do Thuc Tinh St., Khue Trung Ward, Cam Le Dist. Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.027189254760742%7E108.20955657958984&lvl=17.0&q=B%C3%A1nh%20Tr%C3%A1ng%20Cu%E1%BB%91n%20Th%E1%BB%8Bt%20Heo%20M%E1%BA%ADu%20%2C%2035%20Do%20Thuc%20Tinh%20St.%2C%20Khue%20Trung%20Ward%2C%20Cam%20Le%20Dist.%20Da%20Nang%20550000%20Da%20Nang,16.02718925,108.2095566,,,https://www.foody.vn/da-nang/quan-mau-banh-trang-thit-heo,0779 739 127
295,Cơm Tấm Thanh Trường,"164 Lương Nhữ Hộc, Khuê Trung, Cẩm Lệ, Đà Nẵng 550000, Vietnam Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.03449249267578%7E108.21114349365234&lvl=17.0&q=C%C6%A1m%20T%E1%BA%A5m%20Thanh%20Tr%C6%B0%E1%BB%9Dng%20%2C%20164%20L%C6%B0%C6%A1ng%20Nh%E1%BB%AF%20H%E1%BB%99c%2C%20Khu%C3%AA%20Trung%2C%20C%E1%BA%A9m%20L%E1%BB%87%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vietnam%20Da%20Nang%20550000%20Da%20Nang,16.03449249,108.2111435,,Open · Closes 1 PM,https://www.facebook.com/comtamthanhtruong/,098 932 55 31
296,3 Bờm Quán,"111 Lê Đại Hành, Khuê Trung, Cẩm Lệ, Đà Nẵng 55000, Việt Nam",https://www.bing.com/maps?cp=16.023117065429688%7E108.20378112792969&lvl=17.0&q=3%20B%E1%BB%9Dm%20Qu%C3%A1n%20%2C%20111%20L%C3%AA%20%C4%90%E1%BA%A1i%20H%C3%A0nh%2C%20Khu%C3%AA%20Trung%2C%20C%E1%BA%A9m%20L%E1%BB%87%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%2055000%2C%20Vi%E1%BB%87t%20Nam,16.02311707,108.2037811,,,https://www.facebook.com/people/3-B%E1%BB%9Dm-qu%C3%A1n/100066521242061/,
297,Taste Of Viet Restaurant,"120 An Thuong 2 Street, Ngu Hanh Son District Da Nang 550000 Đà Nẵng",https://www.bing.com/maps?cp=16.03656005859375%7E108.22223663330078&lvl=17.0&q=Taste%20Of%20Viet%20Restaurant%20%2C%20120%20An%20Thuong%202%20Street%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang%20550000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03656006,108.2222366,,Open · Closes 10 PM,http://www.avatardanang.vn/,0236 3939 888
298,Home Shopping Vietnam,"95 Luong Van Can, Khue Trung Ward Khuê Trung Đà Nẵng City",https://www.bing.com/maps?cp=16.021583557128906%7E108.21246337890625&lvl=17.0&q=Home%20Shopping%20Vietnam%20%2C%2095%20Luong%20Van%20Can%2C%20Khue%20Trung%20Ward%20Khu%C3%AA%20Trung%20%C4%90%C3%A0%20N%E1%BA%B5ng%20City,16.02158356,108.2124634,,,,
299,The Golden Dragon,"Lot A1 Zone of the Villas of Green Island, Hai Chau District Da Nang 550000",https://www.bing.com/maps?cp=16.048236846923828%7E108.22692108154297&lvl=17.0&q=The%20Golden%20Dragon%20%2C%20Lot%20A1%20Zone%20of%20the%20Villas%20of%20Green%20Island%2C%20Hai%20Chau%20District%20Da%20Nang%20550000,16.04823685,108.2269211,5.0,Closed · Opens 11:30 AM,https://grandmercuredanang.com/,0236 3797 777
300,Mì Xứ Quảng,Đường Nguyễn Hữu Thọ Khuê Trung 50708 Đà Nẵng,https://www.bing.com/maps?cp=16.025371551513672%7E108.208740234375&lvl=17.0&q=M%C3%AC%20X%E1%BB%A9%20Qu%E1%BA%A3ng%20%2C%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20H%E1%BB%AFu%20Th%E1%BB%8D%20Khu%C3%AA%20Trung%2050708%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.02537155,108.2087402,,,,0236 3699 763
301,Ẩm Thực Chay Phước Đức,6 Đường Hà Tông Quyền Quận Cẩm Lệ 50708,https://www.bing.com/maps?cp=16.023231506347656%7E108.20598602294922&lvl=17.0&q=%E1%BA%A8m%20Th%E1%BB%B1c%20Chay%20Ph%C6%B0%E1%BB%9Bc%20%C4%90%E1%BB%A9c%20%2C%206%20%C4%90%C6%B0%E1%BB%9Dng%20H%C3%A0%20T%C3%B4ng%20Quy%E1%BB%81n%20Qu%E1%BA%ADn%20C%E1%BA%A9m%20L%E1%BB%87%2050708,16.02323151,108.205986,,Open · Closes 8 PM,,097 678 92 02
302,Mập Ơi - 58 Lê Bá Trinh,58 Đường Trịnh Đình Thảo Quận Cẩm Lệ 50708,https://www.bing.com/maps?cp=16.026182174682617%7E108.21249389648438&lvl=17.0&q=M%E1%BA%ADp%20%C6%A0i%20-%2058%20L%C3%AA%20B%C3%A1%20Trinh%20%2C%2058%20%C4%90%C6%B0%E1%BB%9Dng%20Tr%E1%BB%8Bnh%20%C4%90%C3%ACnh%20Th%E1%BA%A3o%20Qu%E1%BA%ADn%20C%E1%BA%A9m%20L%E1%BB%87%2050708,16.02618217,108.2124939,,,https://www.facebook.com/Mapoi187TieuLa/,
303,Pho Cam Restaurant,"197 Cach Mang Thang Tam St., Khue Trung Ward, Cam Le Dist., Cẩm Lệ Đà Nẵng City",https://www.bing.com/maps?cp=16.01828384399414%7E108.20744323730469&lvl=17.0&q=Pho%20Cam%20Restaurant%20%2C%20197%20Cach%20Mang%20Thang%20Tam%20St.%2C%20Khue%20Trung%20Ward%2C%20Cam%20Le%20Dist.%2C%20C%E1%BA%A9m%20L%E1%BB%87%20%C4%90%C3%A0%20N%E1%BA%B5ng%20City,16.01828384,108.2074432,,,,
304,Quán O Vang 2,"321,Đường Lê Thanh Nghị Hòa Cường Nam 50218 Đà Nẵng",https://www.bing.com/maps?cp=16.03290367126465%7E108.21865844726562&lvl=17.0&q=Qu%C3%A1n%20O%20Vang%202%20%2C%20321%2C%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20Thanh%20Ngh%E1%BB%8B%20H%C3%B2a%20C%C6%B0%E1%BB%9Dng%20Nam%2050218%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.03290367,108.2186584,,,,
305,Cristo's House,55 Lương Nhữ Hộc Da Nang 59000 Da Nang,https://www.bing.com/maps?cp=16.041446685791016%7E108.21163177490234&lvl=17.0&q=Cristo's%20House%20%2C%2055%20L%C6%B0%C6%A1ng%20Nh%E1%BB%AF%20H%E1%BB%99c%20Da%20Nang%2059000%20Da%20Nang,16.04144669,108.2116318,5.0,Closed · Opens 10:30 AM,,090 653 45 84
306,Laos Food,1049 Xo Viet Nghe Tinh Da Nang 510000,https://www.bing.com/maps?cp=16.03204917907715%7E108.21517944335938&lvl=17.0&q=Laos%20Food%20%2C%201049%20Xo%20Viet%20Nghe%20Tinh%20Da%20Nang%20510000,16.03204918,108.2151794,,,,
307,Sâu Nướng Đà Nẵng,"Số 176, Phan Đăng Lưu Da Nang, Vietnam 550000 Da Nang",https://www.bing.com/maps?cp=16.035934448242188%7E108.2148208618164&lvl=17.0&q=S%C3%A2u%20N%C6%B0%E1%BB%9Bng%20%C4%90%C3%A0%20N%E1%BA%B5ng%20%2C%20S%E1%BB%91%20176%2C%20Phan%20%C4%90%C4%83ng%20L%C6%B0u%20Da%20Nang%2C%20Vietnam%20550000%20Da%20Nang,16.03593445,108.2148209,,,https://www.facebook.com/SauNuongDaNang/,091 637 28 28
